"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.308191177E1,4.785645287E-3,5.264209956E-2,9.784252167E0,9.784394951E0
1.308411214E1,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
1.308630282E1,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
1.308849958E1,9.571290575E-3,4.785645381E-2,9.774680138E0,9.774801975E0
1.309069450E1,-4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
1.309288909E1,0.000000000E0,4.307080805E-2,9.774680138E0,9.774775030E0
1.309508474E1,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
1.309727478E1,0.000000000E0,4.366901144E-2,9.808179855E0,9.808277069E0
1.309945151E1,4.785645287E-3,4.785645381E-2,9.789037704E0,9.789155853E0
1.310166683E1,1.914258115E-2,3.349951655E-2,9.798608780E0,9.798684742E0
1.310384412E1,0.000000000E0,4.845465720E-2,9.798608780E0,9.798728585E0
1.310607201E1,0.000000000E0,4.785645381E-2,9.784252167E0,9.784369203E0
1.310826161E1,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.311046018E1,-4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
1.311264317E1,4.785645287E-3,4.785645381E-2,9.789037704E0,9.789155853E0
1.311484894E1,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
1.311704448E1,-1.435693540E-2,4.785645381E-2,9.784252167E0,9.784379736E0
1.311924269E1,9.571290575E-3,3.888336942E-2,9.798608780E0,9.798690604E0
1.312143610E1,0.000000000E0,3.828516230E-2,9.765109062E0,9.765184112E0
1.312363348E1,0.000000000E0,3.349951655E-2,9.774680138E0,9.774737542E0
1.312582916E1,4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.312802351E1,-4.785645287E-3,5.264209956E-2,9.779465675E0,9.779608529E0
1.313021406E1,-4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
1.313239446E1,4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
1.313461120E1,-9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
1.313680049E1,0.000000000E0,3.409772366E-2,9.793823242E0,9.793882599E0
1.313898286E1,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.314120013E1,-1.435693540E-2,4.845465720E-2,9.798608780E0,9.798739102E0
1.314338956E1,-9.571290575E-3,5.324030295E-2,9.793823242E0,9.793972628E0
1.314557170E1,0.000000000E0,3.349951655E-2,9.779465675E0,9.779523051E0
1.314778620E1,4.785645287E-3,3.828516230E-2,9.774680138E0,9.774756286E0
1.314998206E1,9.571290575E-3,4.307080805E-2,9.793823242E0,9.793922626E0
1.315218436E1,-9.571290575E-3,4.307080805E-2,9.774680138E0,9.774779716E0
1.315437397E1,4.785645287E-3,5.264209956E-2,9.793823242E0,9.793965887E0
1.315657064E1,-4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
1.315876839E1,4.785645287E-3,5.742774159E-2,9.784252167E0,9.784421869E0
1.316096307E1,0.000000000E0,5.324030295E-2,9.793823242E0,9.793967951E0
1.316315122E1,0.000000000E0,4.845465720E-2,9.793823242E0,9.793943105E0
1.316532653E1,4.785645287E-3,4.845465720E-2,9.812965393E0,9.813086189E0
1.316754949E1,4.785645287E-3,4.845465720E-2,9.803394318E0,9.803515232E0
1.316974594E1,9.571290575E-3,3.888336942E-2,9.808179855E0,9.808261599E0
1.317194815E1,4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.317413744E1,0.000000000E0,4.307080805E-2,9.769894600E0,9.769989539E0
1.317632773E1,-9.571290575E-3,5.742774159E-2,9.784252167E0,9.784425380E0
1.317850439E1,4.785645287E-3,3.349951655E-2,9.779465675E0,9.779524222E0
1.318072471E1,0.000000000E0,4.307080805E-2,9.779465675E0,9.779560521E0
1.318292077E1,4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
1.318512317E1,-4.785645287E-3,3.409772366E-2,9.789037704E0,9.789098260E0
1.318731263E1,9.571290575E-3,3.409772366E-2,9.798608780E0,9.798672782E0
1.318950818E1,4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
1.319170409E1,1.914258115E-2,4.307080805E-2,9.789037704E0,9.789151174E0
1.319390136E1,0.000000000E0,5.264209956E-2,9.784252167E0,9.784393781E0
1.319609962E1,-4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
1.319830051E1,-9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
1.320048735E1,0.000000000E0,4.845465720E-2,9.803394318E0,9.803514064E0
1.320268392E1,4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
1.320487736E1,0.000000000E0,3.409772366E-2,9.793823242E0,9.793882599E0
1.320707529E1,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
1.320926454E1,4.785645287E-3,4.845465720E-2,9.803394318E0,9.803515232E0
1.321144270E1,4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
1.321366385E1,-9.571290575E-3,5.324030295E-2,9.793823242E0,9.793972628E0
1.321586061E1,-4.785645287E-3,4.366901144E-2,9.803394318E0,9.803492747E0
1.321806840E1,9.571290575E-3,3.888336942E-2,9.798608780E0,9.798690604E0
1.322025093E1,4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.322244667E1,0.000000000E0,4.307080805E-2,9.789037704E0,9.789132458E0
1.322464058E1,9.571290575E-3,5.264209956E-2,9.789037704E0,9.789183928E0
1.322683863E1,-1.914258115E-2,3.888336942E-2,9.784252167E0,9.784348155E0
1.322903678E1,9.571290575E-3,4.845465720E-2,9.803394318E0,9.803518736E0
1.323123134E1,9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
1.323342617E1,-9.571290575E-3,5.802594870E-2,9.789037704E0,9.789214361E0
1.323562094E1,-4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.323781744E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.324001317E1,4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.324220321E1,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.324438061E1,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
1.324660283E1,9.571290575E-3,3.828516230E-2,9.769894600E0,9.769974302E0
1.324879816E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.325099931E1,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.325318864E1,-4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.325538443E1,4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
1.325758033E1,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
1.325977633E1,0.000000000E0,4.845465720E-2,9.798608780E0,9.798728585E0
1.326196685E1,1.435693540E-2,4.785645381E-2,9.789037704E0,9.789165212E0
1.326414206E1,-4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
1.326634193E1,-4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
1.326855978E1,-9.571290575E-3,4.785645381E-2,9.765109062E0,9.765231019E0
1.327076098E1,9.571290575E-3,4.845465720E-2,9.798608780E0,9.798733259E0
1.327295743E1,4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.327514554E1,-1.435693540E-2,4.785645381E-2,9.769894600E0,9.770022357E0
1.327732896E1,-1.435693540E-2,3.828516230E-2,9.779465675E0,9.779551154E0
1.327951628E1,-4.785645287E-3,4.307080805E-2,9.769894600E0,9.769990711E0
1.328173690E1,0.000000000E0,5.264209956E-2,9.784252167E0,9.784393781E0
1.328393458E1,0.000000000E0,4.785645381E-2,9.774680138E0,9.774797289E0
1.328613318E1,0.000000000E0,2.871387079E-2,9.779465675E0,9.779507829E0
1.328832317E1,4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
1.329051852E1,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
1.329271426E1,0.000000000E0,4.845465720E-2,9.789037704E0,9.789157626E0
1.329491039E1,4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.329710188E1,4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.329928424E1,0.000000000E0,5.324030295E-2,9.803394318E0,9.803538885E0
1.330149926E1,-4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
1.330369363E1,4.785645287E-3,5.802594870E-2,9.789037704E0,9.789210851E0
1.330589300E1,0.000000000E0,3.349951655E-2,9.774680138E0,9.774737542E0
1.330808566E1,4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.331027638E1,-4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
1.331245609E1,-9.571290575E-3,3.888336942E-2,9.808179855E0,9.808261599E0
1.331467380E1,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.331687073E1,-9.571290575E-3,4.366901144E-2,9.789037704E0,9.789139787E0
1.331907187E1,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.332126095E1,-9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
1.332345614E1,4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
1.332565246E1,0.000000000E0,4.307080805E-2,9.774680138E0,9.774775030E0
1.332784878E1,-4.785645287E-3,5.264209956E-2,9.784252167E0,9.784394951E0
1.333003978E1,1.435693540E-2,4.845465720E-2,9.808179855E0,9.808310051E0
1.333222107E1,-9.571290575E-3,5.324030295E-2,9.798608780E0,9.798758093E0
1.333443796E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.333663448E1,4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
1.333883621E1,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.334102382E1,9.571290575E-3,5.324030295E-2,9.803394318E0,9.803543558E0
1.334321334E1,-4.785645287E-3,3.888336942E-2,9.784252167E0,9.784330600E0
1.334538952E1,-4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.334761183E1,1.435693540E-2,4.366901144E-2,9.793823242E0,9.793931121E0
1.334980243E1,0.000000000E0,4.307080805E-2,9.774680138E0,9.774775030E0
1.335198989E1,-1.435693540E-2,3.828516230E-2,9.774680138E0,9.774765658E0
1.335420033E1,-4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
1.335639499E1,0.000000000E0,3.888336942E-2,9.789037704E0,9.789114929E0
1.335859619E1,9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
1.336078663E1,-4.785645287E-3,3.409772366E-2,9.789037704E0,9.789098260E0
1.336298071E1,-9.571290575E-3,3.888336942E-2,9.803394318E0,9.803476102E0
1.336517046E1,-9.571290575E-3,4.845465720E-2,9.793823242E0,9.793947782E0
1.336737501E1,9.571290575E-3,3.888336942E-2,9.798608780E0,9.798690604E0
1.336957318E1,4.785645287E-3,3.888336942E-2,9.812965393E0,9.813043596E0
1.337176984E1,4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.337396309E1,4.785645287E-3,5.264209956E-2,9.784252167E0,9.784394951E0
1.337615781E1,9.571290575E-3,4.307080805E-2,9.784252167E0,9.784351648E0
1.337835098E1,-9.571290575E-3,3.409772366E-2,9.793823242E0,9.793887275E0
1.338055017E1,-4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
1.338275009E1,1.435693540E-2,3.888336942E-2,9.798608780E0,9.798696447E0
1.338495928E1,-4.785645287E-3,3.409772366E-2,9.808179855E0,9.808240292E0
1.338714218E1,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.338933419E1,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
1.339152517E1,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
1.339372405E1,4.785645287E-3,4.366901144E-2,9.808179855E0,9.808278236E0
1.339591449E1,-4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.339809179E1,0.000000000E0,5.264209956E-2,9.779465675E0,9.779607358E0
1.340031312E1,4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
1.340250889E1,1.435693540E-2,4.785645381E-2,9.779465675E0,9.779593307E0
1.340471228E1,4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
1.340690167E1,-9.571290575E-3,4.845465720E-2,9.793823242E0,9.793947782E0
1.340909900E1,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.341130278E1,4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.341348759E1,9.571290575E-3,4.366901144E-2,9.793823242E0,9.793925275E0
1.341568408E1,-1.435693540E-2,4.785645381E-2,9.779465675E0,9.779593307E0
1.341787727E1,-9.571290575E-3,4.307080805E-2,9.774680138E0,9.774779716E0
1.342007620E1,0.000000000E0,4.366901144E-2,9.803394318E0,9.803491578E0
1.342227298E1,9.571290575E-3,4.307080805E-2,9.789037704E0,9.789137137E0
1.342446864E1,1.435693540E-2,5.264209956E-2,9.774680138E0,9.774832434E0
1.342666325E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.342885909E1,9.571290575E-3,4.845465720E-2,9.798608780E0,9.798733259E0
1.343104825E1,0.000000000E0,5.264209956E-2,9.774680138E0,9.774821890E0
1.343322621E1,2.392822690E-2,4.307080805E-2,9.774680138E0,9.774804318E0
1.343544680E1,4.785645287E-3,4.785645381E-2,9.789037704E0,9.789155853E0
1.343763747E1,0.000000000E0,5.324030295E-2,9.793823242E0,9.793967951E0
1.343982348E1,4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.344202907E1,4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
1.344420494E1,4.785645287E-3,5.264209956E-2,9.765109062E0,9.765252126E0
1.344643179E1,0.000000000E0,4.785645381E-2,9.769894600E0,9.770011808E0
1.344862184E1,-9.571290575E-3,4.366901144E-2,9.789037704E0,9.789139787E0
1.345082465E1,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
1.345301409E1,0.000000000E0,4.366901144E-2,9.803394318E0,9.803491578E0
1.345521017E1,4.785645287E-3,3.888336942E-2,9.812965393E0,9.813043596E0
1.345740695E1,-9.571290575E-3,3.888336942E-2,9.803394318E0,9.803476102E0
1.345960275E1,-4.785645287E-3,4.366901144E-2,9.812965393E0,9.813063726E0
1.346179309E1,-9.571290575E-3,4.845465720E-2,9.798608780E0,9.798733259E0
1.346396659E1,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
1.346616414E1,4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.346838508E1,-9.571290575E-3,4.366901144E-2,9.789037704E0,9.789139787E0
1.347058954E1,1.435693540E-2,3.888336942E-2,9.803394318E0,9.803481942E0
1.347279587E1,4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.347497403E1,9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
1.347717003E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.347936202E1,-4.785645287E-3,5.742774159E-2,9.779465675E0,9.779635461E0
1.348156093E1,-4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
1.348375610E1,0.000000000E0,4.845465720E-2,9.793823242E0,9.793943105E0
1.348595179E1,0.000000000E0,4.845465720E-2,9.793823242E0,9.793943105E0
1.348814790E1,9.571290575E-3,4.366901144E-2,9.808179855E0,9.808281739E0
1.349034415E1,0.000000000E0,4.845465720E-2,9.793823242E0,9.793943105E0
1.349254097E1,9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
1.349473658E1,-9.571290575E-3,5.264209956E-2,9.784252167E0,9.784398462E0
1.349692539E1,-4.785645287E-3,5.264209956E-2,9.774680138E0,9.774823062E0
1.349910231E1,9.571290575E-3,4.785645381E-2,9.789037704E0,9.789159363E0
1.350132306E1,-4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.350351265E1,0.000000000E0,5.324030295E-2,9.793823242E0,9.793967951E0
1.350569563E1,4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
1.350791134E1,9.571290575E-3,2.931207791E-2,9.808179855E0,9.808228325E0
1.351010302E1,-1.435693540E-2,4.366901144E-2,9.798608780E0,9.798716606E0
1.351228512E1,4.785645287E-3,2.452643216E-2,9.789037704E0,9.789069600E0
1.351449880E1,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.351669405E1,-4.785645287E-3,5.802594870E-2,9.812965393E0,9.813138118E0
1.351889643E1,0.000000000E0,2.452643216E-2,9.784252167E0,9.784282907E0
1.352108534E1,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
1.352327858E1,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.352547833E1,0.000000000E0,4.307080805E-2,9.769894600E0,9.769989539E0
1.352767550E1,4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
1.352986561E1,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.353204002E1,4.785645287E-3,4.785645381E-2,9.765109062E0,9.765227501E0
1.353426120E1,0.000000000E0,4.785645381E-2,9.774680138E0,9.774797289E0
1.353645707E1,9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
1.353865953E1,-4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.354084955E1,0.000000000E0,3.888336942E-2,9.798608780E0,9.798685929E0
1.354304231E1,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
1.354522684E1,-4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
1.354741947E1,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
1.354961193E1,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
1.355180586E1,-4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.355402860E1,-4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.355622604E1,-1.435693540E-2,5.264209956E-2,9.778867722E0,9.779019952E0
1.355842276E1,-9.571290575E-3,3.888336942E-2,9.784252167E0,9.784334111E0
1.356061232E1,0.000000000E0,3.828516230E-2,9.784252167E0,9.784327070E0
1.356281004E1,-1.435693540E-2,3.888336942E-2,9.798608780E0,9.798696447E0
1.356500663E1,1.914258115E-2,2.871387079E-2,9.779465675E0,9.779526564E0
1.356719975E1,0.000000000E0,5.264209956E-2,9.779465675E0,9.779607358E0
1.356939535E1,1.435693540E-2,3.828516230E-2,9.789037704E0,9.789123099E0
1.357159090E1,-4.785645287E-3,5.264209956E-2,9.779465675E0,9.779608529E0
1.357378727E1,-4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
1.357598481E1,-9.571290575E-3,6.281159073E-2,9.798010826E0,9.798216830E0
1.357818495E1,4.785645287E-3,4.845465720E-2,9.808179855E0,9.808300711E0
1.358037750E1,4.785645287E-3,5.802594870E-2,9.798608780E0,9.798781758E0
1.358257326E1,9.571290575E-3,5.324030295E-2,9.803394318E0,9.803543558E0
1.358476562E1,-4.785645287E-3,5.802594870E-2,9.798608780E0,9.798781758E0
1.358696242E1,4.187439568E-3,3.409772366E-2,9.798608780E0,9.798669002E0
1.358915807E1,4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.359135427E1,0.000000000E0,5.264209956E-2,9.774680138E0,9.774821890E0
1.359355020E1,-4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.359574645E1,4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
1.359793730E1,4.785645287E-3,5.324030295E-2,9.784252167E0,9.784398188E0
1.360011381E1,4.785645287E-3,5.802594870E-2,9.784252167E0,9.784425398E0
1.360233376E1,4.785645287E-3,5.264209956E-2,9.774680138E0,9.774823062E0
1.360452930E1,-4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
1.360673159E1,0.000000000E0,5.324030295E-2,9.784252167E0,9.784397017E0
1.360892137E1,1.435693540E-2,3.349951655E-2,9.769894600E0,9.769962581E0
1.361111724E1,-9.571290575E-3,3.349951655E-2,9.774680138E0,9.774742228E0
1.361331344E1,-5.982056609E-4,4.845465720E-2,9.817750931E0,9.817870520E0
1.361551108E1,-9.571290575E-3,4.845465720E-2,9.793823242E0,9.793947782E0
1.361770690E1,4.785645287E-3,4.366901144E-2,9.784252167E0,9.784350788E0
1.361990137E1,0.000000000E0,3.888336942E-2,9.798608780E0,9.798685929E0
1.362209074E1,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.362426821E1,0.000000000E0,3.888336942E-2,9.784252167E0,9.784329429E0
1.362648870E1,4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
1.362868435E1,-5.982056609E-4,3.409772366E-2,9.808179855E0,9.808239143E0
1.363088028E1,0.000000000E0,3.888336942E-2,9.784252167E0,9.784329429E0
1.363305322E1,9.571290575E-3,3.349951655E-2,9.774680138E0,9.774742228E0
1.363527420E1,0.000000000E0,4.845465720E-2,9.784252167E0,9.784372147E0
1.363746918E1,-5.982056609E-4,3.888336942E-2,9.803394318E0,9.803471447E0
1.363967496E1,4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.364185377E1,-5.982056609E-4,2.931207791E-2,9.803394318E0,9.803438157E0
1.364403467E1,0.000000000E0,4.366901144E-2,9.803394318E0,9.803491578E0
1.364625000E1,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
1.364844845E1,0.000000000E0,3.828516230E-2,9.779465675E0,9.779540615E0
1.365065106E1,0.000000000E0,3.888336942E-2,9.798608780E0,9.798685929E0
1.365284033E1,9.571290575E-3,3.349951655E-2,9.784252167E0,9.784314196E0
1.365503476E1,0.000000000E0,4.845465720E-2,9.798608780E0,9.798728585E0
1.365723012E1,-4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
1.365942631E1,0.000000000E0,5.324030295E-2,9.803394318E0,9.803538885E0
1.366161644E1,0.000000000E0,4.366901144E-2,9.803394318E0,9.803491578E0
1.366378664E1,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
1.366598987E1,0.000000000E0,5.324030295E-2,9.798608780E0,9.798753418E0
1.366821196E1,9.571290575E-3,3.888336942E-2,9.798608780E0,9.798690604E0
1.367040724E1,0.000000000E0,3.888336942E-2,9.793823242E0,9.793900429E0
1.367258267E1,0.000000000E0,4.307080805E-2,9.774680138E0,9.774775030E0
1.367479745E1,4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
1.367698717E1,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
1.367917110E1,4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
1.368138570E1,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
1.368358164E1,-4.785645287E-3,4.845465720E-2,9.789037704E0,9.789158796E0
1.368578491E1,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
1.368797464E1,0.000000000E0,3.409772366E-2,9.812965393E0,9.813024634E0
1.369016881E1,4.785645287E-3,3.409772366E-2,9.793823242E0,9.793883768E0
1.369236455E1,9.571290575E-3,4.785645381E-2,9.789037704E0,9.789159363E0
1.369456075E1,0.000000000E0,4.785645381E-2,9.784252167E0,9.784369203E0
1.369676158E1,-4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.369897292E1,-4.785645287E-3,3.828516230E-2,9.774680138E0,9.774756286E0
1.370114866E1,-4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
1.370334584E1,4.785645287E-3,3.349951655E-2,9.789037704E0,9.789096194E0
1.370553656E1,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
1.370773642E1,-4.785645287E-3,3.409772366E-2,9.789037704E0,9.789098260E0
1.370992635E1,1.435693540E-2,4.845465720E-2,9.803394318E0,9.803524577E0
1.371210660E1,-9.571290575E-3,4.307080805E-2,9.784252167E0,9.784351648E0
1.371432399E1,0.000000000E0,3.888336942E-2,9.789037704E0,9.789114929E0
1.371651393E1,-4.785645287E-3,3.409772366E-2,9.803394318E0,9.803454784E0
1.371869163E1,-4.785645287E-3,5.264209956E-2,9.779465675E0,9.779608529E0
1.372088815E1,2.392822690E-2,5.742774159E-2,9.789037704E0,9.789235398E0
1.372310814E1,0.000000000E0,4.845465720E-2,9.798608780E0,9.798728585E0
1.372530918E1,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
1.372750473E1,4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
1.372968819E1,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.373186559E1,9.571290575E-3,3.888336942E-2,9.793823242E0,9.793905106E0
1.373408684E1,-4.785645287E-3,5.324030295E-2,9.803394318E0,9.803540053E0
1.373628271E1,0.000000000E0,3.409772366E-2,9.798608780E0,9.798668107E0
1.373848624E1,-4.785645287E-3,3.409772366E-2,9.793823242E0,9.793883768E0
1.374067538E1,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
1.374287668E1,9.571290575E-3,3.828516230E-2,9.774680138E0,9.774759800E0
1.374508994E1,-1.435693540E-2,4.845465720E-2,9.793823242E0,9.793953628E0
1.374726186E1,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
1.374945751E1,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
1.375164748E1,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
1.375384950E1,9.571290575E-3,3.409772366E-2,9.798608780E0,9.798672782E0
1.375604712E1,9.571290575E-3,3.888336942E-2,9.798608780E0,9.798690604E0
1.375824261E1,9.571290575E-3,4.366901144E-2,9.808179855E0,9.808281739E0
1.376043723E1,4.785645287E-3,5.324030295E-2,9.798608780E0,9.798754587E0
1.376263159E1,-4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
1.376481588E1,0.000000000E0,5.742774159E-2,9.789037704E0,9.789206154E0
1.376699923E1,4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
1.376922071E1,9.571290575E-3,3.888336942E-2,9.793823242E0,9.793905106E0
1.377141861E1,1.435693540E-2,4.785645381E-2,9.769894600E0,9.770022357E0
1.377362030E1,4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
1.377581041E1,4.785645287E-3,4.845465720E-2,9.808179855E0,9.808300711E0
1.377800806E1,4.785645287E-3,3.349951655E-2,9.789037704E0,9.789096194E0
1.378020032E1,0.000000000E0,3.888336942E-2,9.798608780E0,9.798685929E0
1.378239624E1,0.000000000E0,3.409772366E-2,9.803394318E0,9.803453616E0
1.378459121E1,4.785645287E-3,3.409772366E-2,9.793823242E0,9.793883768E0
1.378678818E1,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
1.378898413E1,-4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
1.379118188E1,-9.571290575E-3,4.845465720E-2,9.789037704E0,9.789162305E0
1.379337641E1,0.000000000E0,4.366901144E-2,9.789037704E0,9.789135108E0
1.379557132E1,9.571290575E-3,5.264209956E-2,9.789037704E0,9.789183928E0
1.379776109E1,4.785645287E-3,5.742774159E-2,9.784252167E0,9.784421869E0
1.379993908E1,-4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
1.380215909E1,-9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
1.380435527E1,4.785645287E-3,2.931207791E-2,9.808179855E0,9.808224823E0
