"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.377513810E1,2.077568245E1,4.098307133E0,-1.695913076E0,2.124385143E1
3.377735307E1,2.143071747E1,4.340580463E0,-1.744965911E0,2.193538684E1
3.377954884E1,2.205703926E1,4.544568539E0,-1.793420553E0,2.259164539E1
3.378175171E1,2.269771767E1,4.763511658E0,-1.808973908E0,2.326262705E1
3.378394181E1,2.328575325E1,4.958526611E0,-1.824527264E0,2.387765044E1
3.378613280E1,2.383071899E1,5.148756027E0,-1.840080619E0,2.444992338E1
3.378831662E1,2.435713959E1,5.319244862E0,-1.870589137E0,2.500127434E1
3.379053111E1,2.486382103E1,5.510072231E0,-1.871785522E0,2.553574109E1
3.379272649E1,2.533221436E1,5.705087185E0,-1.859821439E0,2.603321032E1
3.379492572E1,2.576770973E1,5.904888153E0,-1.862214208E0,2.650113980E1
3.379711725E1,2.618824768E1,6.119045734E0,-1.883749604E0,2.695951687E1
3.379930792E1,2.653281403E1,6.357729912E0,-1.872383714E0,2.734806703E1
3.380148830E1,2.686780930E1,6.639484406E0,-1.871187329E0,2.773920099E1
3.380370549E1,2.716451836E1,6.915855408E0,-1.884347796E0,2.809432114E1
3.380590024E1,2.742772865E1,7.235895634E0,-1.893320918E0,2.842926571E1
3.380810134E1,2.768615532E1,7.579864025E0,-1.916650891E0,2.876892569E1
3.381030462E1,2.794996262E1,7.928019524E0,-1.935195327E0,2.911698619E1
3.381247521E1,2.815574646E1,8.286344528E0,-1.939980984E0,2.941382482E1
3.381468716E1,2.835674286E1,8.663812637E0,-1.949552298E0,2.971476517E1
3.381687794E1,2.852005386E1,9.031708717E0,-1.969292998E0,2.998071630E1
3.381908140E1,2.864986420E1,9.413364410E0,-1.998605132E0,3.022284848E1
3.382127647E1,2.874079132E1,9.776474953E0,-2.037488461E0,3.042636862E1
3.382348238E1,2.877967453E1,1.016351414E1,-2.076970100E0,3.059216387E1
3.382566719E1,2.880420113E1,1.051286602E1,-2.083550215E0,3.073342701E1
3.382786306E1,2.878087044E1,1.084726334E1,-2.103889227E0,3.082901190E1
3.383005473E1,2.870489883E1,1.114875889E1,-2.163111687E0,3.086980878E1
3.383225373E1,2.857628441E1,1.141137123E1,-2.261217356E0,3.085346865E1
3.383444933E1,2.835734177E1,1.165543938E1,-2.306680918E0,3.074587576E1
3.383664590E1,2.805165863E1,1.186122227E1,-2.391027927E0,3.054997807E1
3.383884186E1,2.766043091E1,1.211007500E1,-2.500499725E0,3.029861141E1
3.384103873E1,2.719742012E1,1.234457207E1,-2.658426046E0,2.998591919E1
3.384323029E1,2.664348221E1,1.245942783E1,-2.782254457E0,2.954409291E1
3.384540552E1,2.604108810E1,1.246062374E1,-2.777468920E0,2.900206453E1
3.384762633E1,2.543869591E1,1.233260822E1,-2.757728100E0,2.840467460E1
3.384982199E1,2.478844643E1,1.213340569E1,-2.661417007E0,2.772669743E1
3.385202504E1,2.409033966E1,1.193420315E1,-2.651247501E0,2.701478823E1
3.385420777E1,2.334497643E1,1.171525955E1,-2.708675146E0,2.625970586E1
3.385638494E1,2.255115700E1,1.145803165E1,-2.761317253E0,2.544535408E1
3.385860641E1,2.176212311E1,1.114397335E1,-2.823530674E0,2.461199849E1
3.386080490E1,2.094976044E1,1.081496048E1,-2.895315409E0,2.375370884E1
3.386301107E1,2.014158440E1,1.044826031E1,-2.890529871E0,2.287366889E1
3.386518802E1,1.933340836E1,1.010548782E1,-2.909074068E0,2.200827741E1
3.386736462E1,1.850609016E1,9.734002113E0,-2.909074068E0,2.111134487E1
3.386958508E1,1.768355751E1,9.343972206E0,-2.866003275E0,2.020475186E1
3.387178238E1,1.686581039E1,8.963513374E0,-2.775076151E0,1.930028963E1
3.387398466E1,1.605763435E1,8.649456024E0,-2.688934565E0,1.843613516E1
3.387617463E1,1.526860142E1,8.345566750E0,-2.631506681E0,1.759839484E1
3.387837194E1,1.452742481E1,8.069794655E0,-2.511267424E0,1.680696646E1
3.388056762E1,1.383410454E1,7.785048485E0,-2.381456852E0,1.605181501E1
3.388276247E1,1.317847061E1,7.524230957E0,-2.242074728E0,1.533991650E1
3.388495817E1,1.256650639E1,7.381857872E0,-2.216950178E0,1.474190546E1
3.388714754E1,1.200239849E1,7.235297680E0,-2.058425665E0,1.416489387E1
3.388932492E1,1.143829060E1,7.041478634E0,-1.927418590E0,1.356951936E1
3.389154706E1,1.090708351E1,6.856633186E0,-1.782652855E0,1.300598864E1
3.389374331E1,1.045783138E1,6.771687984E0,-1.733001828E0,1.257876348E1
3.389594763E1,1.000379372E1,6.658627033E0,-1.568495274E0,1.211913281E1
3.389813592E1,9.597013474E0,6.555137634E0,-1.365703583E0,1.170203586E1
3.390032441E1,9.233304024E0,6.528218269E0,-1.205384374E0,1.137209253E1
3.390250130E1,8.898907661E0,6.510870457E0,-9.780662656E-1,1.106971568E1
3.390472262E1,8.592626572E0,6.521637917E0,-8.560323119E-1,1.082117294E1
3.390692300E1,8.334799767E0,6.527021885E0,-7.627122402E-1,1.061379441E1
3.390913788E1,8.085946083E0,6.556932449E0,-6.065805554E-1,1.042803084E1
3.391131149E1,7.875975609E0,6.620342255E0,-4.887340367E-1,1.030042641E1
3.391350935E1,7.722835064E0,6.683153629E0,-3.948157430E-1,1.022069486E1
3.391569997E1,7.579265594E0,6.779464722E0,-2.955136001E-1,1.017318717E1
3.391789841E1,7.474579811E0,6.885347366E0,-1.962114573E-1,1.016444050E1
3.392009278E1,7.354938507E0,7.015756130E0,-8.315058798E-2,1.016478571E1
3.392228481E1,7.259823799E0,7.140182972E0,-2.991028363E-3,1.018269431E1
3.392448723E1,7.164111137E0,7.269993305E0,1.495514158E-2,1.020673869E1
3.392667999E1,7.045068264E0,7.399205685E0,6.580262631E-2,1.021692525E1
3.392886185E1,6.906284332E0,7.514659405E0,9.810572863E-2,1.020668869E1
3.393105062E1,6.753741741E0,7.600800991E0,6.759724021E-2,1.016807615E1
3.393326778E1,6.591030121E0,7.701299667E0,6.640082598E-2,1.013686853E1
3.393545351E1,6.409773827E0,7.816753387E0,6.939185411E-2,1.010898854E1
3.393766942E1,6.242874146E0,7.950751305E0,6.221338734E-2,1.010899572E1
3.393985806E1,6.109474182E0,8.041678429E0,-2.033899166E-2,1.009924158E1
3.394205512E1,6.008975983E0,8.127222061E0,-9.810572863E-2,1.010787592E1
3.394425114E1,5.866004944E0,8.103892326E0,-1.322034448E-1,1.000502687E1
3.394644774E1,5.732006550E0,8.051250458E0,-1.333998591E-1,9.884145312E0
3.394864596E1,5.607579708E0,7.941778183E0,-1.190429255E-1,9.722703436E0
3.395084021E1,5.492724419E0,7.803592682E0,-7.657032460E-2,9.543162123E0
3.395302873E1,5.344369411E0,7.708477974E0,1.854437590E-2,9.379939284E0
3.395520551E1,5.200799942E0,7.656434059E0,1.178465188E-1,9.256521503E0
3.395742743E1,5.057230473E0,7.618747234E0,1.746760458E-1,9.146113994E0
3.395962342E1,4.913661480E0,7.619345665E0,2.069791555E-1,9.068701003E0
3.396182597E1,4.784449100E0,7.585845947E0,1.339980662E-1,8.969613560E0
3.396401622E1,4.631906509E0,7.524230957E0,1.429711580E-1,8.836800901E0
3.396621158E1,4.488337040E0,7.438089371E0,1.232303679E-1,8.688240823E0
3.396840216E1,4.368695736E0,7.352545738E0,1.609173268E-1,8.554023945E0
3.397059629E1,4.215555191E0,7.267002583E0,1.788634956E-1,8.403108012E0
3.397279371E1,4.086342812E0,7.200003147E0,2.021935135E-1,8.281251422E0
3.397497086E1,3.952344894E0,7.147959232E0,1.872383654E-1,8.170031185E0
3.397719322E1,3.823730469E0,7.109674454E0,1.674975902E-1,8.074431310E0
3.397938733E1,3.732803345E0,7.066603661E0,1.381855011E-1,7.993109741E0
3.398159050E1,3.589233875E0,7.033103943E0,1.226321608E-1,7.896973441E0
3.398378224E1,3.493520975E0,7.009175777E0,5.024927482E-2,7.831714938E0
3.398597104E1,3.398406267E0,6.975676060E0,1.136590727E-2,7.759468463E0
3.398814136E1,3.317050457E0,6.946962357E0,-5.623133108E-2,7.698459046E0
3.399034485E1,3.240479946E0,6.932605267E0,-1.040877849E-1,7.653271218E0
3.399254004E1,3.202194929E0,6.912864685E0,-1.716850251E-1,7.620447905E0
3.399476224E1,3.178266764E0,6.898507595E0,-2.051845491E-1,7.598216064E0
3.399696403E1,3.159124136E0,6.888936520E0,-2.578266263E-1,7.583138285E0
3.399915301E1,3.154338360E0,6.888338089E0,-2.913261652E-1,7.581815287E0
3.400132042E1,3.135794163E0,6.869195461E0,-3.104687333E-1,7.557475911E0
3.400351990E1,3.111865759E0,6.835696220E0,-3.726821244E-1,7.519929739E0
3.400573994E1,3.078366280E0,6.811768055E0,-3.924229145E-1,7.485353614E0
3.400794168E1,3.054438114E0,6.792625427E0,-3.876372576E-1,7.457855927E0
3.401013838E1,3.020938635E0,6.768697262E0,-3.828516304E-1,7.422122892E0
3.401232868E1,2.968296528E0,6.749554634E0,-3.589234054E-1,7.382147252E0
3.401452398E1,2.949153900E0,6.726224422E0,-3.499503136E-1,7.352691271E0
3.401672053E1,2.925225735E0,6.707081795E0,-3.499503136E-1,7.325596018E0
3.401891742E1,2.915654421E0,6.678368092E0,-3.068794906E-1,7.293546194E0
3.402110665E1,2.910270452E0,6.674180508E0,-2.685943544E-1,7.286048482E0
3.402328283E1,2.929413080E0,6.650252342E0,-2.297109663E-1,7.270494092E0
3.402550389E1,2.982055187E0,6.640681267E0,-1.770688742E-1,7.281665621E0
3.402769498E1,3.049054146E0,6.622136593E0,-1.046859920E-1,7.291116745E0
3.402988373E1,3.144168854E0,6.588637352E0,-3.649054468E-2,7.300498031E0
3.403209557E1,3.249453068E0,6.564708710E0,3.589234129E-2,7.325000610E0
3.403430275E1,3.368496180E0,6.564708710E0,9.930214286E-2,7.379161732E0
3.403649003E1,3.488137245E0,6.570092678E0,1.621137410E-1,7.440396502E0
3.403868123E1,3.622135162E0,6.613163471E0,2.685943544E-1,7.544927909E0
3.404087273E1,3.774677753E0,6.641877651E0,3.170489967E-1,7.646126532E0
3.404307218E1,3.937389612E0,6.708876610E0,3.517449200E-1,7.786898408E0
3.404526808E1,4.109673023E0,6.751348972E0,3.864408433E-1,7.913245973E0
3.404746437E1,4.257429600E0,6.794419765E0,4.253242314E-1,8.029367811E0
3.404966068E1,4.439284325E0,6.851847649E0,4.552344978E-1,8.176937077E0
3.405185760E1,4.620540619E0,6.899703979E0,5.090730190E-1,8.319523181E0
3.405404836E1,4.792823792E0,6.961319447E0,5.198407173E-1,8.467665718E0
3.405622374E1,4.989035130E0,7.023532867E0,5.593222976E-1,8.633268610E0
3.405844453E1,5.208576679E0,7.061219692E0,6.083751321E-1,8.795465586E0
3.406063364E1,5.438287735E0,7.085147858E0,6.340979934E-1,8.954126083E0
3.406281702E1,5.710471153E0,7.127620220E0,6.646065116E-1,9.157191306E0
3.406502621E1,5.954539299E0,7.174878597E0,6.568298340E-1,9.347023407E0
3.406719642E1,6.265007973E0,7.226922512E0,6.544370055E-1,9.586814992E0
3.406940575E1,6.589833736E0,7.298109055E0,6.801598072E-1,9.856516718E0
3.407162232E1,6.939185619E0,7.383652687E0,6.729813814E-1,1.015497553E1
3.407382440E1,7.345367432E0,7.493124008E0,6.753742099E-1,1.051463078E1
3.407601879E1,7.780262947E0,7.635497093E0,6.927221417E-1,1.092305687E1
3.407820838E1,8.239086151E0,7.816753387E0,7.046862841E-1,1.137896115E1
3.408040451E1,8.698508263E0,8.030911446E0,7.028916478E-1,1.185974879E1
3.408260112E1,9.224330902E0,8.292924881E0,7.393822074E-1,1.242608425E1
3.408479691E1,9.789037704E0,8.569295883E0,7.328019142E-1,1.303054449E1
3.408699716E1,1.037707329E1,8.883952141E0,7.453642488E-1,1.368078300E1
3.408920143E1,1.100339508E1,9.227322578E0,7.776673436E-1,1.438134040E1
3.409136430E1,1.164407349E1,9.603593826E0,8.045865893E-1,1.511492049E1
3.409358111E1,1.226620674E1,1.002353382E1,8.458628058E-1,1.586337108E1
3.409577219E1,1.287338543E1,1.042433167E1,8.727820516E-1,1.658772111E1
3.409797795E1,1.347637749E1,1.081496048E1,8.279166222E-1,1.729917820E1
3.410016244E1,1.408415413E1,1.118166065E1,7.351947427E-1,1.799815112E1
3.410233972E1,1.464347649E1,1.151964664E1,6.520441771E-1,1.864292960E1
3.410456131E1,1.516989708E1,1.186241817E1,5.682953596E-1,1.926566121E1
3.410675198E1,1.565803337E1,1.217647648E1,4.558327198E-1,1.984057388E1
3.410893516E1,1.608335686E1,1.244806194E1,4.007977843E-1,2.034181046E1
3.411114864E1,1.648056602E1,1.268614769E1,3.499503136E-1,2.080071789E1
3.411334470E1,1.684427452E1,1.290568924E1,3.326023519E-1,2.122255930E1
3.411554712E1,1.722652817E1,1.306720448E1,2.871387303E-1,2.162377289E1
3.411773714E1,1.757109451E1,1.317607784E1,2.219343036E-1,2.196364370E1
3.411992668E1,1.788156319E1,1.325205040E1,2.434697002E-1,2.225817646E1
3.412210396E1,1.823570061E1,1.332323647E1,2.123630047E-1,2.258527185E1
3.412432773E1,1.853181267E1,1.334118271E1,1.854437590E-1,2.283527154E1
3.412652297E1,1.882792473E1,1.333161163E1,1.926222295E-1,2.307075468E1
3.412872372E1,1.915334892E1,1.332562923E1,1.567298770E-1,2.333340382E1
3.413091315E1,1.944946098E1,1.327717495E1,1.453639716E-1,2.354965048E1
3.413310291E1,1.973600197E1,1.320060444E1,1.812563092E-1,2.374444325E1
3.413528014E1,1.999382782E1,1.308993626E1,1.932204217E-1,2.389847100E1
3.413750113E1,2.027079773E1,1.295593834E1,2.099701911E-1,2.405838038E1
3.413969639E1,2.050948143E1,1.283091354E1,2.458625287E-1,2.419362766E1
3.414189680E1,2.075773621E1,1.268674564E1,2.099701911E-1,2.432860898E1
3.414409081E1,2.096770668E1,1.250010586E1,1.597209126E-1,2.441153171E1
3.414628573E1,2.117289162E1,1.229791164E1,7.597211748E-2,2.448541897E1
3.414848215E1,2.135474586E1,1.213520050E1,2.572284266E-2,2.456194055E1
3.415067718E1,2.157428741E1,1.194317627E1,-5.802594870E-2,2.465953576E1
3.415286796E1,2.173640060E1,1.175055408E1,-1.854437590E-1,2.470993772E1
3.415504835E1,2.188415718E1,1.153938675E1,-3.026920557E-1,2.474197657E1
3.415726587E1,2.202294159E1,1.134736347E1,-4.301098585E-1,2.477816798E1
3.415946304E1,2.207498550E1,1.112124157E1,-6.251249313E-1,2.472605468E1
3.416166392E1,2.212284088E1,1.083350468E1,-8.243274093E-1,2.464679346E1
3.416385352E1,2.212284088E1,1.053559780E1,-9.906286001E-1,2.452346335E1
3.416604328E1,2.217009926E1,1.025264645E1,-1.132403374E0,2.445224729E1
3.416821339E1,2.217009926E1,9.969695091E0,-1.308275819E0,2.434378169E1
3.417041643E1,2.213121605E1,9.624530792E0,-1.488933921E0,2.417931432E1
3.417263228E1,2.209771729E1,9.265008926E0,-1.683948994E0,2.402051589E1
3.417481648E1,2.203011894E1,8.905488014E0,-1.864607096E0,2.383507116E1
3.417703755E1,2.193440628E1,8.517251968E0,-2.074577332E0,2.362129613E1
3.417922676E1,2.183869362E1,8.119445801E0,-2.255235434E0,2.340811880E1
3.418142772E1,2.171845436E1,7.693522930E0,-2.431107759E0,2.316876863E1
3.418361767E1,2.157009888E1,7.252645493E0,-2.588435888E0,2.290349389E1
3.418581384E1,2.141157532E1,6.798008919E0,-2.774477959E0,2.263550774E1
3.418800403E1,2.121057892E1,6.342774391E0,-2.998805046E0,2.234082086E1
3.419018184E1,2.094736671E1,5.892923832E0,-3.195016384E0,2.199379124E1
3.419240245E1,2.064108658E1,5.423930645E0,-3.367897987E0,2.160593010E1
3.419459400E1,2.030609131E1,4.931607246E0,-3.464209080E0,2.118156837E1
3.419677534E1,1.995614052E1,4.420141697E0,-3.545564890E0,2.074502898E1
3.419898974E1,1.956371880E1,3.903890133E0,-3.656831264E0,2.028181122E1
3.420118524E1,1.914736748E1,3.440280676E0,-3.715455294E0,1.980560074E1
3.420338832E1,1.870230103E1,2.948555708E0,-3.721437454E0,1.929557310E1
3.420557855E1,1.824287987E1,2.461616278E0,-3.722633839E0,1.878084725E1
3.420777401E1,1.776910019E1,1.969891191E0,-3.738785267E0,1.826471758E1
3.420997074E1,1.733839226E1,1.516451359E0,-3.744767427E0,1.780288611E1
3.421216856E1,1.688854218E1,1.058225870E0,-3.736990690E0,1.732939117E1
3.421436354E1,1.643390656E1,6.382854581E-1,-3.714258909E0,1.686049858E1
3.421655820E1,1.596012688E1,2.428714931E-1,-3.687937975E0,1.638247609E1
3.421875368E1,1.546241951E1,-1.579262912E-1,-3.675375462E0,1.589401594E1
3.422094338E1,1.496949863E1,-5.156532526E-1,-3.615555048E0,1.540856989E1
3.422312089E1,1.449571991E1,-8.823533654E-1,-3.555136204E0,1.495136905E1
3.422534210E1,1.397468281E1,-1.197009563E0,-3.495913982E0,1.445496475E1
3.422753881E1,1.349133205E1,-1.501496196E0,-3.460021496E0,1.400865019E1
3.422974243E1,1.299900913E1,-1.768295884E0,-3.424129248E0,1.355823624E1
3.423192578E1,1.252523041E1,-2.039881229E0,-3.373879910E0,1.313109203E1
3.423410123E1,1.205145168E1,-2.306680918E0,-3.338585854E0,1.271630528E1
3.423632205E1,1.160698414E1,-2.544168711E0,-3.273979664E0,1.232533237E1
3.423851788E1,1.116670513E1,-2.782254457E0,-3.194418192E0,1.194322197E1
3.424072095E1,1.076949692E1,-2.991626501E0,-3.134597778E0,1.160851395E1
3.424291030E1,1.037767220E1,-3.186641455E0,-3.065205812E0,1.128034798E1
3.424510672E1,9.985248566E0,-3.372085333E0,-2.985644341E0,1.095400477E1
3.424730450E1,9.593423843E0,-3.514458179E0,-2.901895761E0,1.062102614E1
3.424950023E1,9.205786705E0,-3.670589924E0,-2.813361168E0,1.030217163E1
3.425169571E1,8.837292671E0,-3.784847260E0,-2.772683144E0,1.000552759E1
3.425388388E1,8.469395638E0,-3.898506403E0,-2.708076954E0,9.708897745E0
3.425606111E1,8.082356453E0,-3.988237143E0,-2.667398930E0,9.399230734E0
3.425828245E1,7.709076405E0,-4.063611031E0,-2.598605394E0,9.093709013E0
3.426047360E1,7.360322475E0,-4.139583111E0,-2.552543640E0,8.821903100E0
3.426266008E1,6.992425919E0,-4.186243057E0,-2.531606436E0,8.533913657E0
3.426487351E1,6.671787739E0,-4.233501434E0,-2.505285263E0,8.289254507E0
3.426707388E1,6.337390900E0,-4.289732933E0,-2.468794823E0,8.041099423E0
3.426928988E1,6.021538258E0,-4.327419758E0,-2.461616278E0,7.813132499E0
3.427145846E1,5.730212212E0,-4.374678135E0,-2.459223509E0,7.617146516E0
3.427365482E1,5.467001438E0,-4.451248169E0,-2.479562521E0,7.473282096E0
3.427584519E1,5.190032482E0,-4.508078098E0,-2.495713949E0,7.313534947E0
3.427804697E1,4.945964336E0,-4.569693089E0,-2.497508526E0,7.182075395E0
3.428024337E1,4.712066174E0,-4.626522541E0,-2.508874655E0,7.064186470E0
3.428244057E1,4.506283283E0,-4.693521500E0,-2.514856577E0,6.975688977E0
3.428463620E1,4.320241451E0,-4.779065132E0,-2.530410051E0,6.921482844E0
3.428682818E1,4.104887009E0,-4.835894585E0,-2.536391973E0,6.831490176E0
3.428900921E1,3.899104595E0,-4.893322468E0,-2.532802820E0,6.750015670E0
3.429119730E1,3.741178274E0,-4.978865623E0,-2.528615236E0,6.721563270E0
3.429341914E1,3.579064369E0,-5.040481091E0,-2.529811859E0,6.679528383E0
3.429561830E1,3.430709362E0,-5.097908497E0,-2.526222467E0,6.643811987E0
3.429781834E1,3.282354355E0,-5.164309502E0,-2.512463808E0,6.614863349E0
3.430000852E1,3.148356438E0,-5.197809219E0,-2.503490686E0,6.572429882E0
3.430220408E1,3.019144058E0,-5.240281582E0,-2.480758905E0,6.536814717E0
3.430439909E1,2.871387243E0,-5.287539959E0,-2.443071842E0,6.493962084E0
3.430658866E1,2.737389088E0,-5.315655708E0,-2.425125837E0,6.452187997E0
3.430876526E1,2.608176708E0,-5.349154949E0,-2.377867460E0,6.408611243E0
3.431098810E1,2.478964329E0,-5.377270699E0,-2.321636200E0,6.360054949E0
3.431318352E1,2.359323025E0,-5.414359570E0,-2.231307030E0,6.313511364E0
3.431538648E1,2.225325108E0,-5.423332691E0,-2.136790514E0,6.239429703E0
3.431757668E1,2.134397745E0,-5.432305813E0,-2.051247120E0,6.186534969E0
3.431976625E1,2.038684845E0,-5.455635548E0,-1.956132531E0,6.143830206E0
3.432194181E1,1.962114573E0,-5.440680504E0,-1.832303882E0,6.066979105E0
3.432416333E1,1.899901152E0,-5.468796253E0,-1.756331801E0,6.049963491E0
3.432635931E1,1.808973908E0,-5.458626747E0,-1.661217093E0,5.985702532E0
3.432856562E1,1.751546144E0,-5.457430363E0,-1.556531072E0,5.939212830E0
3.433076665E1,1.689332843E0,-5.456831932E0,-1.442273855E0,5.891605389E0
3.433294904E1,1.631905079E0,-5.422734261E0,-1.299302697E0,5.810107447E0
3.433514566E1,1.550549030E0,-5.412564754E0,-1.228116274E0,5.762666839E0
3.433733759E1,1.478764415E0,-5.392824173E0,-1.118644595E0,5.702689057E0
3.433953522E1,1.402194023E0,-5.377869129E0,-1.023529887E0,5.651127134E0
3.434173087E1,1.292124271E0,-5.353342533E0,-9.290133715E-1,5.584883817E0
3.434392708E1,1.177866936E0,-5.328815937E0,-8.578268886E-1,5.524447192E0
3.434612386E1,1.082154036E0,-5.309075356E0,-7.633104324E-1,5.471743900E0
3.434831954E1,9.912267923E-1,-5.265406132E0,-6.681957245E-1,5.399399764E0
3.435051597E1,8.859425783E-1,-5.226522923E0,-6.215356588E-1,5.337391000E0
3.435271284E1,7.950153351E-1,-5.206781864E0,-5.503492355E-1,5.295801266E0
3.435490432E1,7.046862841E-1,-5.182255745E0,-5.222335458E-1,5.255957119E0
3.435708459E1,6.185446382E-1,-5.153541565E0,-5.042873621E-1,5.214968252E0
3.435929969E1,5.419743061E-1,-5.114658356E0,-4.426721931E-1,5.162308100E0
3.436149657E1,4.654040039E-1,-5.115256786E0,-4.863412082E-1,5.159358550E0
3.436370089E1,3.792623878E-1,-5.119443893E0,-4.869394004E-1,5.156515851E0
3.436589040E1,2.889333367E-1,-5.129015446E0,-4.540380836E-1,5.157172917E0
3.436808720E1,1.788634956E-1,-5.114060402E0,-4.313062727E-1,5.135331639E0
3.437025627E1,9.750752151E-2,-5.104488850E0,-4.127618968E-1,5.122078340E0
3.437247149E1,2.093719877E-2,-5.109274387E0,-4.277170599E-1,5.127188802E0
3.437464420E1,-5.563312769E-2,-5.103890896E0,-4.091726840E-1,5.120568289E0
3.437687415E1,-1.220339537E-1,-5.084748268E0,-4.336991012E-1,5.104669641E0
3.437906345E1,-1.555334777E-1,-5.079962254E0,-4.480560422E-1,5.102054623E0
3.438126628E1,-1.842473447E-1,-5.070989609E0,-4.959124923E-1,5.098510753E0
3.438345570E1,-2.081755698E-1,-5.061418056E0,-5.395814776E-1,5.094353539E0
3.438565220E1,-2.081755698E-1,-5.062016487E0,-6.209374666E-1,5.104205259E0
3.438784278E1,-2.129612118E-1,-5.052444935E0,-6.831508875E-1,5.102866590E0
3.439001964E1,-2.219343036E-1,-5.053043365E0,-7.405785918E-1,5.111844945E0
3.439224063E1,-2.267199457E-1,-5.053043365E0,-8.123632669E-1,5.122946736E0
3.439444060E1,-2.171486616E-1,-5.044070244E0,-8.650053740E-1,5.122307338E0
3.439665759E1,-1.836491376E-1,-5.020142078E0,-9.176474810E-1,5.106626126E0
3.439882937E1,-1.740778536E-1,-4.982454777E0,-9.798609018E-1,5.080874540E0
3.440102927E1,-1.357926875E-1,-4.987240791E0,-1.012762189E0,5.090844489E0
3.440321623E1,-8.315058798E-2,-4.930410862E0,-1.036690354E0,5.038907836E0
3.440541915E1,7.776673418E-3,-4.882554531E0,-1.064806104E0,4.997320408E0
3.440761290E1,9.391828626E-2,-4.844867706E0,-1.097707391E0,4.968553638E0
3.440980871E1,1.896311939E-1,-4.811367989E0,-1.082752228E0,4.935339330E0
3.441200480E1,3.044866920E-1,-4.778466702E0,-1.077368379E0,4.907869068E0
3.441419985E1,4.139583111E-1,-4.744967461E0,-1.067198873E0,4.881085035E0
3.441639629E1,5.335994363E-1,-4.706682205E0,-1.052243710E0,4.852298689E0
3.441859234E1,6.723831892E-1,-4.654638290E0,-1.041476011E0,4.816889977E0
3.442078247E1,8.303094506E-1,-4.606781960E0,-1.060020447E0,4.799530931E0
3.442296050E1,9.786644578E-1,-4.569094658E0,-1.068395257E0,4.793316027E0
3.442518176E1,1.140778184E0,-4.531407833E0,-1.095912814E0,4.799589223E0
3.442737629E1,1.313061476E0,-4.502694130E0,-1.109073281E0,4.819587992E0
3.442957857E1,1.504487276E0,-4.493721008E0,-1.150947690E0,4.876647522E0
3.443176184E1,1.719243050E0,-4.480560303E0,-1.216152072E0,4.950782075E0
3.443393396E1,1.939382792E0,-4.481158733E0,-1.281356573E0,5.048154502E0
3.443613545E1,2.187638044E0,-4.505684853E0,-1.351346612E0,5.187783136E0
3.443835710E1,2.407777786E0,-4.520640373E0,-1.383051515E0,5.305319476E0
3.444056082E1,2.641676188E0,-4.549952030E0,-1.419542074E0,5.449368427E0
3.444275602E1,2.866003275E0,-4.588835716E0,-1.412961721E0,5.591766164E0
3.444494462E1,3.081357241E0,-4.584648132E0,-1.411167145E0,5.701329113E0
3.444714041E1,3.300898790E0,-4.599005222E0,-1.399801254E0,5.831485695E0
3.444933685E1,3.549752474E0,-4.585246563E0,-1.431506157E0,5.972808263E0
3.445153328E1,3.817748547E0,-4.529015064E0,-1.520638824E0,6.115515011E0
3.445372826E1,4.099503517E0,-4.448257446E0,-1.547558069E0,6.244025895E0
3.445592317E1,4.434498787E0,-4.315455437E0,-1.588834286E0,6.388452826E0
3.445812253E1,4.797609329E0,-4.153940201E0,-1.643869162E0,6.555500003E0
3.446031812E1,5.185246468E0,-3.934996843E0,-1.742573142E0,6.738511871E0
3.446251322E1,5.577669621E0,-3.692125320E0,-1.807179332E0,6.928786684E0
3.446470884E1,5.998806477E0,-3.396611691E0,-1.791027784E0,7.122529792E0
3.446689866E1,6.443273067E0,-3.062214851E0,-1.760519266E0,7.347949082E0
3.446907630E1,6.931408882E0,-2.690130949E0,-1.767697692E0,7.642381091E0
3.447129693E1,7.462615490E0,-2.299502611E0,-1.817947030E0,8.017685053E0
3.447349386E1,8.031509399E0,-1.884945989E0,-1.863410592E0,8.457568424E0
3.447569760E1,8.605786324E0,-1.465603828E0,-1.932802439E0,8.941100497E0
3.447788676E1,9.194420815E0,-1.017547846E0,-1.992024899E0,9.462607512E0
3.448008100E1,9.787840843E0,-5.736792088E-1,-2.047059774E0,1.001605661E1
3.448227663E1,1.033819008E1,-1.399801224E-1,-2.059023857E0,1.054216998E1
3.448447294E1,1.084965611E1,2.895315289E-1,-2.070987940E0,1.104933741E1
3.448666414E1,1.134736347E1,6.999006271E-1,-2.059622049E0,1.155398467E1
3.448883903E1,1.184506989E1,1.110269666E0,-2.019542217E0,1.206718402E1
3.449103060E1,1.237149143E1,1.511067510E0,-2.007578135E0,1.262408394E1
3.449323358E1,1.287338543E1,1.859223247E0,-2.005185366E0,1.316060530E1
3.449545563E1,1.333280754E1,2.202593327E0,-2.012363911E0,1.366253208E1
3.449765436E1,1.372523022E1,2.507678032E0,-2.020738840E0,1.409800621E1
3.449984546E1,1.409372520E1,2.789433002E0,-2.038086653E0,1.451095530E1
3.450201649E1,1.440479279E1,3.022733212E0,-2.065604210E0,1.486276192E1
3.450423834E1,1.467697620E1,3.227917671E0,-2.112264156E0,1.517546516E1
