"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.970936907E1,8.885746956E0,-6.175875187E0,1.471585929E-1,1.082218042E1
3.971156023E1,8.876175880E0,-6.209374905E0,1.806581169E-1,1.083399614E1
3.971375310E1,8.866603851E0,-6.247660160E0,2.141576260E-1,1.084876882E1
3.971595205E1,8.871390343E0,-6.266204357E0,2.524427772E-1,1.086418939E1
3.971814807E1,8.871390343E0,-6.309275150E0,2.721835673E-1,1.088956397E1
3.972034538E1,8.875576973E0,-6.356533527E0,3.296113312E-1,1.092199747E1
3.972254165E1,8.856434822E0,-6.399604321E0,3.535395563E-1,1.093235398E1
3.972473792E1,8.870791435E0,-6.428318024E0,3.876372576E-1,1.096195584E1
3.972693418E1,8.866005898E0,-6.470790863E0,4.402793646E-1,1.098503714E1
3.972913045E1,8.851649284E0,-6.513861656E0,4.594219327E-1,1.099968896E1
3.973132672E1,8.861220360E0,-6.537789822E0,4.737788737E-1,1.102217712E1
3.973352299E1,8.851649284E0,-6.561717987E0,4.929214716E-1,1.102954258E1
3.973571926E1,8.855836868E0,-6.613761902E0,5.222335458E-1,1.106527998E1
3.973791553E1,8.851051331E0,-6.647261143E0,5.509474277E-1,1.108290275E1
3.974011180E1,8.846264839E0,-6.680760860E0,5.653043389E-1,1.109993407E1
3.974230806E1,8.860622406E0,-6.709474564E0,5.988038778E-1,1.113041978E1
3.974447695E1,8.855836868E0,-6.766304016E0,6.281159520E-1,1.116258242E1
3.974667253E1,8.851051331E0,-6.790232658E0,6.089733839E-1,1.117225214E1
3.974886906E1,8.831908226E0,-6.828517437E0,6.424728632E-1,1.118230856E1
3.975106484E1,8.836693764E0,-6.871588230E0,6.520441771E-1,1.121298547E1
3.975326094E1,8.827122688E0,-6.905087948E0,6.520441771E-1,1.122601871E1
3.975545980E1,8.816953659E0,-6.948158741E0,6.664010882E-1,1.124542894E1
3.975765969E1,8.807381630E0,-6.967301369E0,6.520441771E-1,1.124892978E1
3.975985017E1,8.764310837E0,-7.005586624E0,6.376872063E-1,1.123823978E1
3.976204554E1,8.759525299E0,-7.043273449E0,6.424728632E-1,1.125831940E1
3.976424017E1,8.754739761E0,-7.076773167E0,6.334998012E-1,1.127508354E1
3.976643764E1,8.745168686E0,-7.119843960E0,6.287141442E-1,1.129448692E1
3.976863348E1,8.730812073E0,-7.172485828E0,6.239284873E-1,1.131640045E1
3.977083675E1,8.735597610E0,-7.220342159E0,6.095715761E-1,1.134969533E1
3.977305894E1,8.726025581E0,-7.254439831E0,5.665007830E-1,1.136183712E1
3.977525438E1,8.749954224E0,-7.287939548E0,5.527420044E-1,1.140093354E1
3.977744571E1,8.749954224E0,-7.359724045E0,5.240281820E-1,1.144560363E1
3.977961418E1,8.749954224E0,-7.407580853E0,4.815555513E-1,1.147457401E1
3.978183586E1,8.764310837E0,-7.451249599E0,4.432703853E-1,1.151220021E1
3.978402519E1,8.797810555E0,-7.513463020E0,4.055834413E-1,1.157661846E1
3.978620841E1,8.801998138E0,-7.566105366E0,3.583251834E-1,1.161247254E1
3.978841893E1,8.825926781E0,-7.628916740E0,3.343969584E-1,1.167086867E1
3.979059991E1,8.825926781E0,-7.691130161E0,2.871387303E-1,1.171037640E1
3.979282308E1,8.849854469E0,-7.753343582E0,2.494517565E-1,1.176845304E1
3.979501360E1,8.849854469E0,-7.777870178E0,2.063809484E-1,1.178379318E1
3.979721420E1,8.859425545E0,-7.825726509E0,1.633101404E-1,1.182193244E1
3.979940483E1,8.873783112E0,-7.854440212E0,1.208375469E-1,1.185119654E1
3.980160082E1,8.878568649E0,-7.878966808E0,6.819544733E-2,1.187062550E1
3.980379158E1,8.892925262E0,-7.898109436E0,3.469592705E-2,1.189392518E1
3.980597089E1,8.916853905E0,-7.907680511E0,6.580262445E-3,1.191812644E1
3.980819056E1,8.935996056E0,-7.955537319E0,-2.991028363E-3,1.196422202E1
3.981037993E1,8.974281311E0,-7.989634991E0,-3.589234129E-2,1.201554329E1
3.981256361E1,8.983852386E0,-7.980063438E0,-7.896314561E-2,1.201654074E1
3.981477767E1,8.964710236E0,-7.985447407E0,-1.316052526E-1,1.200627835E1
3.981697341E1,8.945567131E0,-7.975875854E0,-1.938186288E-1,1.198646456E1
3.981917579E1,8.959924698E0,-8.000402451E0,-2.416750938E-1,1.201437043E1
3.982136741E1,8.983852386E0,-8.019545555E0,-2.560320199E-1,1.204525911E1
3.982356106E1,9.002995491E0,-8.033902168E0,-2.554338276E-1,1.206908274E1
3.982573045E1,9.036494255E0,-8.043473244E0,-2.602194548E-1,1.210055389E1
3.982793040E1,9.031708717E0,-8.086544037E0,-2.410768867E-1,1.212526597E1
3.983015440E1,9.050851822E0,-8.124829292E0,-2.691925466E-1,1.216565799E1
3.983232809E1,9.088538170E0,-8.177471161E0,-2.781656384E-1,1.222906116E1
3.983455672E1,9.083752632E0,-8.230113029E0,-3.212364316E-1,1.226183164E1
3.983675249E1,9.107681274E0,-8.244470596E0,-3.206382394E-1,1.228918071E1
3.983894165E1,9.122037888E0,-8.267800331E0,-2.009970993E-1,1.231294024E1
3.984113187E1,9.160323143E0,-8.295916557E0,-8.554340899E-2,1.235884579E1
3.984333311E1,9.136395454E0,-8.349156380E0,-1.381855011E-1,1.237744842E1
3.984553785E1,9.045467377E0,-8.397012711E0,-2.488535494E-1,1.234472481E1
3.984772223E1,8.968897820E0,-8.435895920E0,-3.116651475E-1,1.231676107E1
3.984991645E1,8.921041489E0,-8.430512428E0,-3.020938635E-1,1.227802027E1
3.985211224E1,8.906683922E0,-8.401798248E0,-2.644068897E-1,1.224700548E1
3.985430778E1,8.925827026E0,-8.429914474E0,-1.824527234E-1,1.227872694E1
3.985649970E1,8.906683922E0,-8.453842163E0,-1.208375469E-1,1.228051577E1
3.985868208E1,8.897112846E0,-8.520243645E0,-7.238288224E-2,1.231902626E1
3.986089822E1,8.910871506E0,-8.601598740E0,-5.324030295E-2,1.238523179E1
3.986309842E1,8.925228119E0,-8.687741280E0,-9.571290575E-3,1.245538587E1
3.986531436E1,8.930013657E0,-8.744570732E0,-4.187439568E-3,1.249850706E1
3.986748444E1,8.915657043E0,-8.787641525E0,-1.854437590E-2,1.251846348E1
3.986968110E1,8.910871506E0,-8.845666885E0,-3.768695518E-2,1.255590992E1
3.987187270E1,8.891729355E0,-8.912666321E0,-8.075776696E-2,1.258987663E1
3.987407390E1,8.882157326E0,-8.960522652E0,-1.136590764E-1,1.261731363E1
3.987626712E1,8.843872070E0,-9.056833267E0,-2.093719840E-1,1.266033723E1
3.987845679E1,8.786444664E0,-9.099904060E0,-2.626122832E-1,1.265222624E1
3.988066240E1,8.743373871E0,-9.147761345E0,-3.152543902E-1,1.265810055E1
3.988285917E1,8.719446182E0,-9.171689034E0,-3.726821244E-1,1.266047051E1
3.988505673E1,8.676374435E0,-9.224929810E0,-4.061816335E-1,1.267058747E1
3.988725057E1,8.647661209E0,-9.320642471E0,-4.396811724E-1,1.272201792E1
3.988943965E1,8.633303642E0,-9.430113792E0,-4.390829504E-1,1.279272339E1
3.989161740E1,8.594420433E0,-9.554540634E0,-4.295116663E-1,1.285837430E1
3.989383925E1,8.584849358E0,-9.673583984E0,-3.571287692E-1,1.293852413E1
3.989603094E1,8.484351158E0,-9.793225288E0,-3.858426511E-1,1.296303786E1
3.989821630E1,8.450851440E0,-9.970891953E0,-5.294120312E-1,1.308112585E1
3.990042825E1,8.579465866E0,-1.009472084E1,-4.127618968E-1,1.325447078E1
3.990262298E1,8.621937752E0,-1.019402313E1,-2.159522474E-1,1.335299793E1
3.990482437E1,8.612366676E0,-1.026042366E1,-5.802594870E-2,1.339598897E1
3.990701531E1,8.621937752E0,-1.034118080E1,1.914258115E-2,1.346395920E1
3.990920535E1,8.635697365E0,-1.044167995E1,1.495514158E-2,1.355006173E1
3.991138257E1,8.635697365E0,-1.047039413E1,5.802594870E-2,1.357231702E1
3.991360503E1,8.616554260E0,-1.051346493E1,3.888336942E-2,1.359336103E1
3.991580096E1,8.606983185E0,-1.050329494E1,1.058823988E-1,1.357978554E1
3.991800438E1,8.559126854E0,-1.050329494E1,1.292124242E-1,1.354970675E1
3.992019181E1,8.539983749E0,-1.050748253E1,1.818545163E-1,1.354147638E1
3.992238215E1,8.525627136E0,-1.047876835E1,2.249253243E-1,1.351079182E1
3.992455199E1,8.501698494E0,-1.047398281E1,2.578266263E-1,1.349257825E1
3.992675525E1,8.501698494E0,-1.047338486E1,2.817548811E-1,1.349259254E1
3.992897728E1,8.487341881E0,-1.045424175E1,2.961117923E-1,1.346899495E1
3.993118043E1,8.487341881E0,-1.044945621E1,3.391826153E-1,1.346629690E1
3.993337554E1,8.501698494E0,-1.045424175E1,3.822534084E-1,1.348021385E1
3.993556635E1,8.496912956E0,-1.044885826E1,4.396811724E-1,1.347477229E1
3.993776169E1,8.511270523E0,-1.049671459E1,4.594219327E-1,1.352160537E1
3.993995390E1,8.487341881E0,-1.053021431E1,4.731806815E-1,1.353308116E1
3.994213792E1,8.468199730E0,-1.058225822E1,4.833501875E-1,1.356201398E1
3.994434781E1,8.410771370E0,-1.059182930E1,5.306084156E-1,1.353548921E1
3.994653868E1,8.367700577E0,-1.059123135E1,5.635097623E-1,1.350963129E1
3.994874709E1,8.315058708E0,-1.060499001E1,6.448656917E-1,1.349154795E1
3.995093919E1,8.267202377E0,-1.060499001E1,7.160521746E-1,1.346570380E1
3.995313715E1,8.214560509E0,-1.059960651E1,7.824530005E-1,1.343290346E1
3.995532714E1,8.185846329E0,-1.058465099E1,8.303094506E-1,1.340642870E1
3.995751408E1,8.157132149E0,-1.059900761E1,8.685946465E-1,1.340269465E1
3.995972259E1,8.133204460E0,-1.060379314E1,8.727820516E-1,1.339220640E1
3.996191870E1,8.114061356E0,-1.059422207E1,8.488538265E-1,1.337146536E1
3.996411860E1,8.090133667E0,-1.058465099E1,8.632107973E-1,1.335028960E1
3.996631225E1,8.066205025E0,-1.055593681E1,8.578268886E-1,1.331267563E1
3.996850761E1,8.056633949E0,-1.052722359E1,8.578268886E-1,1.328411284E1
3.997070453E1,8.037490845E0,-1.048415279E1,8.380861282E-1,1.323711099E1
3.997289945E1,8.042277336E0,-1.046500969E1,8.093722463E-1,1.322307589E1
3.997509571E1,8.051848412E0,-1.041715336E1,8.045865893E-1,1.319078112E1
3.997728520E1,8.066205025E0,-1.037946606E1,7.567301393E-1,1.316698977E1
3.997946285E1,8.062017441E0,-1.035553837E1,7.184450030E-1,1.314341901E1
3.998168425E1,8.071588516E0,-1.032682419E1,7.088736892E-1,1.312617008E1
3.998387580E1,8.071588516E0,-1.025085258E1,7.034898400E-1,1.306619370E1
3.998606106E1,8.057231903E0,-1.015932655E1,7.555337548E-1,1.298852313E1
3.998826871E1,8.057231903E0,-1.004925728E1,8.267202377E-1,1.290697579E1
3.999043671E1,8.047660828E0,-9.952945709E0,8.745766878E-1,1.282929684E1
3.999264642E1,8.014759064E0,-9.881160736E0,8.883354068E-1,1.275393430E1
3.999486063E1,7.962117195E0,-9.833304405E0,8.685946465E-1,1.268241469E1
3.999705701E1,7.880761147E0,-9.805189133E0,8.249256015E-1,1.260668999E1
3.999923362E1,7.780860901E0,-9.781260490E0,7.902296782E-1,1.252355046E1
4.000145008E1,7.689933777E0,-9.747760773E0,7.322037220E-1,1.243744523E1
4.000364036E1,7.594220638E0,-9.757332802E0,6.981059909E-1,1.238406567E1
4.000582794E1,7.513463020E0,-9.757332802E0,6.257231236E-1,1.233082314E1
4.000803806E1,7.446464062E0,-9.801001549E0,5.485545993E-1,1.232113512E1
4.001022758E1,7.379465103E0,-9.839286804E0,4.528416991E-1,1.230744229E1
4.001240978E1,7.302894592E0,-9.868598938E0,3.661018610E-1,1.228232653E1
4.001462579E1,7.236494064E0,-9.887741089E0,2.841476798E-1,1.225622332E1
4.001682247E1,7.155138016E0,-9.902696609E0,1.830509305E-1,1.221854770E1
4.001902538E1,7.078567505E0,-9.917053223E0,1.154536903E-1,1.218471962E1
4.002121465E1,6.997809887E0,-9.936196327E0,4.366901144E-2,1.215315793E1
4.002340526E1,6.902096748E0,-9.932008743E0,-1.016949583E-2,1.209478568E1
4.002558158E1,6.801598549E0,-9.931410789E0,-3.948157281E-2,1.203728466E1
4.002780295E1,6.725028038E0,-9.922437668E0,-7.836493850E-2,1.198694759E1
4.002999898E1,6.639484406E0,-9.898509026E0,-1.076770201E-1,1.191951461E1
4.003220154E1,6.562914371E0,-9.869794846E0,-1.226321608E-1,1.185325837E1
4.003439161E1,6.505486488E0,-9.831509590E0,-1.663011760E-1,1.179014806E1
4.003658877E1,6.434299946E0,-9.774082184E0,-1.866401732E-1,1.170332145E1
4.003878372E1,6.362515450E0,-9.716654778E0,-2.207378894E-1,1.161652737E1
4.004098059E1,6.319444656E0,-9.673583984E0,-2.404786795E-1,1.155731101E1
4.004317656E1,6.253043652E0,-9.630513191E0,-2.793620527E-1,1.148587752E1
4.004537753E1,6.200401783E0,-9.592825890E0,-3.278166950E-1,1.142693111E1
4.004756790E1,6.152545452E0,-9.554540634E0,-3.762713671E-1,1.137034047E1
4.004976300E1,6.105287075E0,-9.497113228E0,-4.055834413E-1,1.129753017E1
4.005195413E1,6.062216282E0,-9.434899330E0,-4.109672904E-1,1.122215156E1
4.005415793E1,6.019145489E0,-9.377471924E0,-4.115654826E-1,1.115062681E1
4.005634664E1,5.986244202E0,-9.310472488E0,-4.307080805E-1,1.107725269E1
4.005852697E1,5.938387394E0,-9.253045082E0,-4.360919297E-1,1.100333878E1
4.006074503E1,5.876173973E0,-9.195617676E0,-4.372883439E-1,1.092153955E1
4.006293554E1,5.828317642E0,-9.142974854E0,-4.187439680E-1,1.085074293E1
4.006512064E1,5.761917114E0,-9.095118523E0,-4.289134443E-1,1.077519543E1
4.006733308E1,5.704489231E0,-9.047262192E0,-4.390829504E-1,1.070452915E1
4.006952990E1,5.627918720E0,-9.003593445E0,-4.205385745E-1,1.062614778E1
4.007173291E1,5.551348686E0,-8.965308189E0,-4.163511395E-1,1.055308350E1
4.007392163E1,5.484947681E0,-8.941379547E0,-3.882354796E-1,1.049683981E1
4.007611217E1,5.417948723E0,-8.883952141E0,-4.037888348E-1,1.041354020E1
4.007828781E1,5.374877930E0,-8.845666885E0,-4.085744619E-1,1.035867117E1
4.008051017E1,5.307878971E0,-8.793025017E0,-4.289134443E-1,1.027982660E1
4.008270624E1,5.270191669E0,-8.745168686E0,-4.390829504E-1,1.021986739E1
4.008490915E1,5.217549801E0,-8.702097893E0,-4.534398913E-1,1.015652211E1
4.008709860E1,5.164907455E0,-8.639883995E0,-4.546363056E-1,1.007623733E1
4.008929234E1,5.112265587E0,-8.596215248E0,-4.504488707E-1,1.001164723E1
4.009147701E1,5.079364300E0,-8.568099976E0,-4.648058116E-1,9.971375197E0
4.009368797E1,5.031507969E0,-8.534002304E0,-4.606183469E-1,9.917531801E0
4.009587593E1,4.988437176E0,-8.519644737E0,-4.707878530E-1,9.883850116E0
4.009805704E1,4.950151920E0,-8.481359482E0,-4.707878530E-1,9.831536192E0
4.010027515E1,4.916652203E0,-8.452646255E0,-4.857429862E-1,9.790640625E0
4.010247170E1,4.850251675E0,-8.433503151E0,-4.911268353E-1,9.741156106E0
4.010467411E1,4.802394867E0,-8.395217896E0,-4.773681164E-1,9.683520036E0
4.010686461E1,4.749752998E0,-8.361719131E0,-4.779663086E-1,9.628444951E0
4.010906217E1,4.716253281E0,-8.328219414E0,-4.875376225E-1,9.583317617E0
4.011125956E1,4.663611412E0,-8.323433876E0,-4.642075896E-1,9.552188837E0
4.011342681E1,4.620540619E0,-8.309076309E0,-4.887340367E-1,9.519926769E0
4.011564841E1,4.578067780E0,-8.289336205E0,-4.695914388E-1,9.481155806E0
4.011784159E1,4.544568539E0,-8.298907280E0,-4.845465720E-1,9.474162265E0
4.012004672E1,4.477569580E0,-8.322834969E0,-4.707878530E-1,9.462549998E0
4.012223286E1,4.439284325E0,-8.322834969E0,-4.612165689E-1,9.444021810E0
4.012442306E1,4.396213531E0,-8.346763611E0,-4.803591371E-1,9.445946278E0
4.012664795E1,4.357928276E0,-8.350951195E0,-4.570291340E-1,9.430736999E0
4.012882078E1,4.305285931E0,-8.360522270E0,-4.522434771E-1,9.414793877E0
4.013099916E1,4.247858524E0,-8.365307808E0,-4.767699242E-1,9.394146386E0
4.013321300E1,4.204787731E0,-8.355736732E0,-4.630111754E-1,9.365519503E0
4.013541284E1,4.147359848E0,-8.346165657E0,-4.540380836E-1,9.330874850E0
4.013761585E1,4.104887009E0,-8.331808090E0,-4.588237405E-1,9.299443136E0
4.013980563E1,4.066602230E0,-8.327022552E0,-4.546363056E-1,9.278106081E0
4.014200284E1,4.037888050E0,-8.283951759E0,-4.594219327E-1,9.227104918E0
4.014419222E1,4.013959885E0,-8.268997192E0,-4.265206456E-1,9.201636180E0
4.014637000E1,3.980460405E0,-8.225926399E0,-4.558327198E-1,9.149738446E0
4.014859079E1,3.946960926E0,-8.206783295E0,-4.510470629E-1,9.117742925E0
4.015078726E1,3.918246984E0,-8.178069115E0,-4.420739710E-1,9.079036473E0
4.015298837E1,3.894318819E0,-8.178069115E0,-4.229314029E-1,9.067822477E0
4.015517207E1,3.861417532E0,-8.163712502E0,-4.085744619E-1,9.040115058E0
4.015734949E1,3.832703590E0,-8.153543472E0,-3.900300860E-1,9.017871780E0
4.015957215E1,3.823132277E0,-8.134400368E0,-3.756731451E-1,8.995884618E0
4.016176724E1,3.808775425E0,-8.129614830E0,-3.708875179E-1,8.985263773E0
4.016396995E1,3.780061483E0,-8.110472679E0,-3.379862010E-1,8.954488627E0
4.016615652E1,3.775275946E0,-8.086544037E0,-3.379862010E-1,8.930797142E0
4.016835519E1,3.770490170E0,-8.076972961E0,-3.475574851E-1,8.920475578E0
4.017055119E1,3.736990690E0,-8.043473244E0,-3.290131092E-1,8.875292157E0
4.017274840E1,3.722633839E0,-8.009973526E0,-3.050848842E-1,8.838028930E0
4.017494398E1,3.703491211E0,-7.971688747E0,-3.152543902E-1,8.795626980E0
4.017713450E1,3.698705673E0,-7.937591076E0,-2.913261652E-1,8.761886023E0
4.017931089E1,3.679563046E0,-7.889734268E0,-2.584248483E-1,8.709412979E0
4.018153321E1,3.661018610E0,-7.851449490E0,-2.488535494E-1,8.666616666E0
4.018372906E1,3.670589924E0,-7.808378696E0,-2.440679073E-1,8.631545482E0
4.018593398E1,3.661018610E0,-7.746165276E0,-2.303091735E-1,8.570832868E0
4.018812068E1,3.670589924E0,-7.707880020E0,-2.063809484E-1,8.539744603E0
4.019031077E1,3.661018610E0,-7.650452137E0,-2.165504545E-1,8.484065609E0
4.019248890E1,3.680161238E0,-7.607381344E0,-1.926222295E-1,8.452984146E0
4.019471065E1,3.684946775E0,-7.573882103E0,-1.830509305E-1,8.424727324E0
4.019689961E1,3.665804386E0,-7.516454220E0,-1.788634956E-1,8.364639740E0
4.019908490E1,3.689732552E0,-7.482954502E0,-1.501496136E-1,8.344535894E0
4.020129707E1,3.699303865E0,-7.449455261E0,-1.405783296E-1,8.318593333E0
4.020348698E1,3.708875179E0,-7.435098171E0,-1.262213886E-1,8.309775674E0
4.020566930E1,3.718446493E0,-7.396812916E0,-1.262213886E-1,8.279831971E0
4.020788582E1,3.704089403E0,-7.377072334E0,-8.793623000E-2,8.255253316E0
4.021007616E1,3.708875179E0,-7.348956585E0,-1.118644550E-1,8.232583534E0
4.021226086E1,3.713660717E0,-7.320242882E0,-9.272187948E-2,8.208887203E0
4.021447496E1,3.709473372E0,-7.315456867E0,-1.118644550E-1,8.202963826E0
4.021667140E1,3.709473372E0,-7.305885792E0,-1.124626622E-1,8.194437610E0
4.021887234E1,3.704687595E0,-7.296314240E0,-1.172483116E-1,8.183804667E0
4.022106248E1,3.695116282E0,-7.291528702E0,-1.363908947E-1,8.175504732E0
4.022325349E1,3.695116282E0,-7.277172089E0,-1.411765367E-1,8.162784375E0
4.022543391E1,3.690330744E0,-7.262814999E0,-1.651047617E-1,8.148268668E0
4.022765148E1,3.675973892E0,-7.277172089E0,-1.698904037E-1,8.154684569E0
4.022984462E1,3.680759430E0,-7.315456867E0,-1.651047617E-1,8.190919285E0
4.023203346E1,3.647259951E0,-7.305885792E0,-1.698904037E-1,8.167455852E0
4.023424076E1,3.637688637E0,-7.329813957E0,-1.698904037E-1,8.184608361E0
4.023643524E1,3.628117323E0,-7.363313675E0,-1.890329868E-1,8.210807333E0
4.023863574E1,3.632902861E0,-7.392027378E0,-2.033899277E-1,8.239018110E0
4.024082736E1,3.623331785E0,-7.411170006E0,-1.986042857E-1,8.251873590E0
4.024302132E1,3.628117323E0,-7.439883709E0,-2.033899277E-1,8.279883597E0
4.024521047E1,3.632304668E0,-7.492526054E0,-2.123630047E-1,8.329266590E0
4.024741763E1,3.637090445E0,-7.511668682E0,-2.410768867E-1,8.349353948E0
4.024961296E1,3.637090445E0,-7.540382385E0,-2.602194548E-1,8.375769074E0
4.025181228E1,3.651447296E0,-7.560122967E0,-2.691925466E-1,8.400059003E0
4.025400486E1,3.665804386E0,-7.584051132E0,-2.883351147E-1,8.428469049E0
4.025619470E1,3.689732552E0,-7.588837147E0,-3.026920557E-1,8.443707599E0
4.025837138E1,3.699303865E0,-7.593622684E0,-3.122633696E-1,8.452541806E0
4.026059302E1,3.747160196E0,-7.612765312E0,-3.451646566E-1,8.492028255E0
4.026279015E1,3.742374659E0,-7.637291908E0,-3.547359705E-1,8.512310696E0
4.026499575E1,3.780659676E0,-7.627720356E0,-3.637090325E-1,8.521020460E0
4.026718224E1,3.814159393E0,-7.627720356E0,-3.637090325E-1,8.535936619E0
4.026937989E1,3.852444410E0,-7.613363266E0,-3.918247223E-1,8.541554587E0
4.027157320E1,3.881158352E0,-7.609176159E0,-4.348955154E-1,8.552899279E0
4.027376999E1,3.914657831E0,-7.623532772E0,-4.109672904E-1,8.579725635E0
4.027595994E1,3.952943087E0,-7.642675400E0,-4.438686073E-1,8.615872890E0
4.027813995E1,3.996013880E0,-7.637889862E0,-4.528416991E-1,8.631949610E0
4.028035853E1,4.034298897E0,-7.647460938E0,-4.576273263E-1,8.658443806E0
4.028256142E1,4.062414646E0,-7.647460938E0,-4.576273263E-1,8.671579690E0
4.028478076E1,4.100699902E0,-7.652844906E0,-4.761717021E-1,8.695315654E0
4.028694804E1,4.158127785E0,-7.638488293E0,-4.899304509E-1,8.710715351E0
4.028914167E1,4.210769653E0,-7.633702278E0,-4.899304509E-1,8.731782372E0
4.029132678E1,4.249054909E0,-7.624131203E0,-4.941178858E-1,8.742196332E0
4.029353475E1,4.287340164E0,-7.619943619E0,-5.084748268E-1,8.758046191E0
4.029573084E1,4.335196495E0,-7.600800991E0,-5.174478889E-1,8.765492381E0
4.029792900E1,4.378267288E0,-7.591229916E0,-5.318048596E-1,8.779453997E0
4.030012450E1,4.450051785E0,-7.596015453E0,-5.359922647E-1,8.819846901E0
4.030232010E1,4.512265205E0,-7.591827869E0,-5.449653864E-1,8.848354364E0
4.030451675E1,4.545764923E0,-7.591827869E0,-5.832505226E-1,8.867920292E0
4.030671169E1,4.603192329E0,-7.601399422E0,-5.970092416E-1,8.906574696E0
4.030890813E1,4.674378872E0,-7.635497093E0,-6.251249313E-1,8.974486887E0
4.031109839E1,4.731806755E0,-7.635497093E0,-6.484549642E-1,9.006181481E0
4.031327530E1,4.779663086E0,-7.654639721E0,-6.574280262E-1,9.048253980E0
4.031549752E1,4.822733879E0,-7.679165840E0,-6.813562512E-1,9.093546965E0
4.031768785E1,4.889732838E0,-7.703094482E0,-6.711867452E-1,9.148641619E0
4.031987383E1,4.928018093E0,-7.741379261E0,-6.705885530E-1,9.201304483E0
4.032207913E1,4.975276470E0,-7.765307903E0,-7.130611539E-1,9.249964270E0
4.032425423E1,5.023132801E0,-7.780262947E0,-7.363911867E-1,9.290135986E0
4.032647256E1,5.061418056E0,-7.823333740E0,-7.411768436E-1,9.347290873E0
4.032864786E1,5.104488850E0,-7.832904816E0,-7.788637877E-1,9.381728682E0
4.033087072E1,5.137988567E0,-7.837690353E0,-7.686942816E-1,9.403148807E0
4.033307332E1,5.176273346E0,-7.857431412E0,-7.830511928E-1,9.441726712E0
4.033526347E1,5.209773064E0,-7.886145115E0,-7.968099117E-1,9.485142391E0
4.033746459E1,5.233701229E0,-7.905287743E0,-7.920243144E-1,9.513806040E0
4.033965590E1,5.271388054E0,-7.919644833E0,-8.057830334E-1,9.547648537E0
4.034184956E1,5.324030399E0,-7.934001446E0,-8.147560954E-1,9.589447645E0
4.034404102E1,5.367101192E0,-7.953144073E0,-8.147560954E-1,9.629231712E0
4.034621641E1,5.395814896E0,-7.991429329E0,-8.237292171E-1,9.677618040E0
4.034844036E1,5.443671703E0,-8.005785942E0,-8.183453679E-1,9.715753152E0
4.035064058E1,5.467599869E0,-8.024929047E0,-8.183453679E-1,9.744938362E0
4.035283789E1,5.501099110E0,-8.054241180E0,-8.273184299E-1,9.788633622E0
4.035503028E1,5.548357487E0,-8.078168869E0,-8.321040869E-1,9.835318006E0
4.035723903E1,5.610570908E0,-8.106883049E0,-8.362914920E-1,9.894414694E0
4.035943442E1,5.648856163E0,-8.135597229E0,-8.356932998E-1,9.939612745E0
4.036161533E1,5.691926956E0,-8.178668022E0,-8.303094506E-1,9.998902784E0
4.036380789E1,5.744568825E0,-8.207381248E0,-8.105686903E-1,1.005078104E1
4.036600329E1,5.777470112E0,-8.245666504E0,-8.291130662E-1,1.010235643E1
4.036820362E1,5.820540905E0,-8.274380684E0,-8.147560954E-1,1.014928074E1
4.037040094E1,5.877968788E0,-8.307880402E0,-8.045865893E-1,1.020875866E1
4.037259622E1,5.930611134E0,-8.317451477E0,-7.896314859E-1,1.024576329E1
4.037479314E1,5.978467464E0,-8.356334686E0,-7.986045480E-1,1.030573490E1
4.037698326E1,6.030511379E0,-8.389834404E0,-7.980063558E-1,1.036306919E1
4.037916596E1,6.078367710E0,-8.432905197E0,-7.830511928E-1,1.042466370E1
4.038138016E1,6.150152206E0,-8.465806961E0,-7.489534616E-1,1.049071928E1
4.038357645E1,6.206982136E0,-8.513663292E0,-7.339983582E-1,1.056162125E1
4.038577741E1,6.273981094E0,-8.566305161E0,-7.094719410E-1,1.064179371E1
4.038796996E1,6.331408501E0,-8.614161491E0,-6.993024349E-1,1.071352116E1
4.039016675E1,6.364908218E0,-8.667402267E0,-7.034898400E-1,1.077640091E1
4.039237161E1,6.407381058E0,-8.709874153E0,-6.646065116E-1,1.083319628E1
4.039456835E1,6.445665836E0,-8.743373871E0,-6.598208547E-1,1.088248861E1
4.039675343E1,6.455237389E0,-8.767302513E0,-6.496513486E-1,1.090677450E1
4.039894754E1,6.503093719E0,-8.786444664E0,-6.209374666E-1,1.094885387E1
4.040114280E1,6.527021885E0,-8.824729919E0,-5.964110494E-1,1.099243281E1
4.040334215E1,6.541378975E0,-8.829515457E0,-5.772684813E-1,1.100378212E1
4.040553899E1,6.583851337E0,-8.863015175E0,-5.623133183E-1,1.105514960E1
4.040773483E1,6.612565517E0,-8.867800713E0,-5.575276613E-1,1.107586337E1
4.040992995E1,6.655636311E0,-8.906085968E0,-5.473581553E-1,1.113173225E1
4.041211600E1,6.684350014E0,-8.934800148E0,-5.084748268E-1,1.117003740E1
4.041432276E1,6.708278179E0,-8.958129883E0,-4.941178858E-1,1.120237652E1
4.041651785E1,6.751348972E0,-9.001200676E0,-4.743770957E-1,1.126176541E1
4.041871689E1,6.789036274E0,-9.049057007E0,-4.642075896E-1,1.132218773E1
4.042091119E1,6.817749977E0,-9.096913338E0,-4.444667995E-1,1.137686678E1
4.042310171E1,6.846463680E0,-9.135198593E0,-4.013960063E-1,1.142309227E1
